,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
,2박 3일,3,16,신촌덕인당 본점,제주특별자치도 제주시 조천읍 신촌북5길 2,맛집,,
,2박 3일,3,17,엠블라,제주특별자치도 제주시 조천읍 신북로 77 1층,맛집,,
,2박 3일,3,18,컴포터블,제주특별자치도 제주시 한림읍 귀덕11길 55,카페,,
,2박 3일,3,19,아베베 베이커리 제주,제주특별자치도 제주시 동문로6길 4 1-3층(일도일동),맛집,,
,2박 3일,3,20,미띠뽀티하우스,제주특별자치도 제주시 오복2길 34 2층,카페,,
,2박 3일,3,21,모이세해장국 본점,"제주특별자치도 제주시 삼무로 15 1층 101호, 102호",맛집,,
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
"제주 동쪽 여행 브이로그 2박3일🍊 제주만 9번째인 사람이 다 알려줌  ✱ 맛집,제주감성숙소,카페,소품샵 ✱ JEJU VLOG l 길갈팜랜드,섭지코지,성산일출봉,송당미학",2박 3일,1,1,송당미학,제주특별자치도 제주시 구좌읍 송당서길 47-1,카페,"15,236",https://www.youtube.com/watch?v=sD-S1w9rrO8&t=85s
,2박 3일,1,2,길갈 팜 랜드,제주특별자치도 제주시 조천읍 남조로 1785-12,관광지,,썸네일 ID
,2박 3일,1,3,어라운드폴리,제주특별자치도 서귀포시 성산읍 서성일로 433,숙소,,sD-S1w9rrO8
,2박 3일,1,4,가시아방국수,제주특별자치도 서귀포시 성산읍 섭지코지로 10,맛집,,
--- Day 2 코스 시작 ---,,,,,,,,
,2박 3일,2,5,온더스톤 게스트하우스 제주성산일출봉점,제주특별자치도 서귀포시 성산읍 성산등용로 100-4,관광지,,
,2박 3일,2,6,성산 팔도식당갈치조림 제주 섭지코지본점,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 15 1층 팔도식당 성산 섭지코지본점,관광지,,
,2박 3일,2,7,제주도한라산게스트하우스 오르다하우스,제주특별자치도 제주시 중앙로 192 3층,카페,,
,2박 3일,2,8,여름문구사,제주특별자치도 제주시 구좌읍 구좌로 77,기타,,
--- Day 3 코스 시작 ---,,,,,,,,
,2박 3일,3,9,해월정,제주특별자치도 제주시 구좌읍 해맞이해안로 2340 제주 해월정,맛집,,
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
"[vlog] A 2-Night, 3-Day Jeju Vlog: Visiting Only the Best Restaurants | Restaurant, Cafe, and Tra...",2박 3일,1,1,가시아방국수,제주특별자치도 서귀포시 성산읍 섭지코지로 10,맛집,"9,786",https://www.youtube.com/watch?v=fXJ3SXyDLTY&t=25s
,2박 3일,1,2,카페 글렌코,제주특별자치도 제주시 구좌읍 비자림로 1202,카페,,썸네일 ID
,2박 3일,1,3,안돌오름 비밀의 숲,제주특별자치도 제주시 구좌읍 송당리 2170,관광지,,fXJ3SXyDLTY
,2박 3일,1,4,제주삼춘 함덕해수욕장 흑돼지,제주특별자치도 제주시 조천읍 신북로 537-1 1층,관광지,,
,2박 3일,1,5,조천 어촌계 해녀의 집,제주특별자치도 제주시 조천읍 조함해안로 212,맛집,,
--- Day 2 코스 시작 ---,,,,,,,,
,2박 3일,2,6,오운(OUWN),제주특별자치도 제주시 도두봉6길 6,카페,,
,2박 3일,2,7,도두동 무지개해안도로,제주특별자치도 제주시 서해안로 260 일대,관광지,,
,2박 3일,2,8,우무 한림본점,제주특별자치도 제주시 한림읍 한림로 542-1,카페,,
,2박 3일,2,9,공간7,제주특별자치도 제주시 구좌읍 번영로 2133-50 공간7,기타,,
,2박 3일,2,10,명랑스낵,제주특별자치도 제주시 한림읍 한림로 585,맛집,,
,2박 3일,2,11,위드시티호텔,제주특별자치도 제주시 노연로 34,맛집,,
--- Day 3 코스 시작 ---,,,,,,,,
,2박 3일,3,12,제주마당,제주특별자치도 제주시 도리로 50 2층,관광지,,
,2박 3일,3,13,엉덩물계곡,제주특별자치도 서귀포시 색달동 3384-4,관광지,,
,2박 3일,3,14,제주흑돼지 중문솥뚜껑 제주 본점,제주특별자치도 서귀포시 이어도로 81 제주흑돼지 중문솥뚜껑 제주 본점,맛집,,
,2박 3일,3,15,섬곳 용머리해안본점,제주특별자치도 서귀포시 안덕면 사계남로216번길 29 107호,관광지,,
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
"189,000원 으로 제주도 3박4일 미친 가성비 패키지 여행을 떠나다. (7끼 식사제공과 유명 관광지로 go go)",3박 4일,1,1,제주국제공항,제주특별자치도 제주시 공항로 2 제주국제공항,기타,"1,249,059",https://www.youtube.com/watch?v=UdXjzzjTBhc&t=15s
,3박 4일,1,2,제주뚝배기,제주특별자치도 서귀포시 성산읍 일출로 255 1층 제주뚝배기,맛집,,썸네일 ID
,3박 4일,1,3,용두암,제주특별자치도 제주시 용두암길 15,관광지,,UdXjzzjTBhc
,3박 4일,1,4,도두동 무지개 해안도로,제주특별자치도 제주시 도두일동 1734,관광지,,
,3박 4일,1,5,늘봄흑돼지,제주특별자치도 제주시 한라대학로 12,맛집,,
,3박 4일,1,6,라마다제주시티홀,제주특별자치도 제주시 중앙로 304,숙소,,
--- Day 2 코스 시작 ---,,,,,,,,
,3박 4일,2,7,에코랜드 테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169,관광지,,
,3박 4일,2,8,온더스톤 게스트하우스 제주성산일출봉점,제주특별자치도 서귀포시 성산읍 성산등용로 100-4,관광지,,
